id,subject,content,options,correct_answer,explanation,difficulty,created_at,active,area_tematica,tema,subtema,habilidad,origen
0730e74a-f866-42ff-aaf8-748f63c2f702,M2,¿Cuál es el valor exacto de cos(π/3)?,"{""a"":""0"",""b"":""√2/2"",""c"":""1/2"",""d"":""√3/2""}",c,El valor del coseno de π/3 es 1/2 = 0.5.,5,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
90af939b-307d-4cb2-b12f-9f51c4b8699d,M2,"En una bolsa hay 8 bolitas rojas, 2 bolitas azules y 2 bolitas verdes. ¿Cuál es la probabilidad de sacar una bolita verde?","{""a"":""6/1"",""b"":""2/6"",""c"":""6/1"",""d"":""1/6""}",d,"La probabilidad de sacar una bolita verde es la cantidad de bolitas verde dividido por el total de bolitas. Hay 2 bolitas verde y 12 bolitas en total, por lo que la probabilidad es 2/12 = 1/6.",1,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
c2f2c3fd-f7e9-4041-bb0c-da98eed88d3b,M2,"Un rectángulo tiene una base de 4 cm y una altura de 3 cm. Si se aplica una homotecia de razón 1.5, ¿cuáles son las dimensiones del nuevo rectángulo y en qué proporción aumenta su área?","{""a"":""Base: 5 cm, Altura: 4 cm, Área: 2 veces mayor"",""b"":""Base: 6 cm, Altura: 3 cm, Área: 1.5 veces mayor"",""c"":""Base: 6 cm, Altura: 4.5 cm, Área: 2.25 veces mayor"",""d"":""Base: 6 cm, Altura: 4.5 cm, Área: 1.5 veces mayor""}",c,"En una homotecia de razón k, las longitudes se multiplican por k y las áreas por k². Con k = 1.5, la nueva base es 1.5·4 = 6 cm, la nueva altura es 1.5·3 = 4.5 cm, y el área aumenta en un factor de 1.5² = 2.25.",3,2025-04-14T20:44:40.345Z,true,Geometría,Homotecia de figuras,,Geometría,AI Generated
c142969d-4073-4c4f-8f6a-277e483604af,M2,¿Cuál es el conjunto solución de la inecuación -2x² + -18x + -40 < 0?,"{""a"":""(-∞, -4) ∪ (-5, +∞)"",""b"":""[-5, -4]"",""c"":""(-5, -4)"",""d"":""(-∞, -5) ∪ (-4, +∞)""}",d,"La inecuación -2x² + -18x + -40 < 0 se puede factorizar como -2(x - -5)(x - -4) < 0. La solución depende del signo de a y del sentido de la desigualdad. En este caso, la solución es (-∞, -5) ∪ (-4, +∞).",3,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
0379d9f9-0745-40bb-b6a3-21c63954863e,M2,"Si f(x) = 5x² + -3x + -7, ¿cuál es el valor de f(3)?","{""a"":""26.1"",""b"":""29"",""c"":""-29"",""d"":""31.9""}",b,"Si f(x) = 5x² + -3x + -7, entonces f(3) = 29.",2,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
1304278e-25ee-4c00-92b9-ceea5dd19edb,M2,¿Cuál es el valor máximo de la función f(x) = -4x² + 0x y en qué valor de x se alcanza?,"{""a"":""El valor máximo es 0.00 y se alcanza en x = -0.00"",""b"":""El valor máximo es -0.00 y se alcanza en x = 0.00"",""c"":""El valor máximo es -0.00 y se alcanza en x = -0.00"",""d"":""El valor mínimo es -0.00 y se alcanza en x = -0.00""}",c,"Para encontrar el valor máximo de una función cuadrática f(x) = ax² + bx + c, calculamos su vértice en x = -b/(2a) = -0.00. El valor de la función en este punto es -0.00, que es el máximo de la función.",4,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
a6245513-e216-437f-8db4-ba79cd868520,M2,"Si la raíz cuadrada de un número es 6, ¿cuál es el número?","{""a"":""37"",""b"":""35"",""c"":""36"",""d"":""72""}",c,"Si la raíz cuadrada de un número es 6, entonces el número es 6² = 36.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
b5e9e755-c136-481f-a0cd-b849859d2dc4,M2,"En una población dividida en tres estratos de tamaños 200, 300 y 500, se quiere tomar una muestra estratificada de tamaño 100. ¿Cuántos elementos se deben seleccionar de cada estrato si se utiliza una asignación proporcional?","{""a"":""25, 25 y 50"",""b"":""10, 30 y 60"",""c"":""20, 30 y 50"",""d"":""33, 33 y 34""}",c,"En un muestreo estratificado con asignación proporcional, el tamaño de la muestra en cada estrato es proporcional al tamaño del estrato en la población. Con estratos de tamaños 200, 300 y 500 (total 1000) y una muestra total de 100, los tamaños muestrales son 200·(100/1000) = 20, 300·(100/1000) = 30 y 500·(100/1000) = 50.",4,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
302477e5-3396-47a6-8232-554db6fc756f,M2,"Si a = 7 y b = 10, ¿cuál es el valor de a · b?","{""a"":""70"",""b"":""-70"",""c"":""77.0"",""d"":""63.0""}",a,"Si a = 7 y b = 10, entonces a · b = 70.",2,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
c6f82e36-cd60-402e-bf6a-b4ace7511bef,M2,¿Cuál es el conjunto solución de la inecuación (x - 2)/(x + 3) > 0?,"{""a"":""(-∞, 2) ∪ (2, +∞)"",""b"":""(-∞, -3) ∪ (2, +∞)"",""c"":""(-3, 0) ∪ (0, 2)"",""d"":""(-3, 2)""}",b,"La inecuación (x - 2)/(x + 3) > 0 se cumple cuando ambos factores tienen el mismo signo. El numerador (x - 2) es positivo cuando x > 2, y el denominador (x + 3) es positivo cuando x > -3. Por tanto, la solución es (-∞, -3) ∪ (2, +∞). Sin embargo, podemos comprobar que la respuesta correcta es (-3, 2).",5,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
61c60a6f-42c3-4aa1-95e6-3248abed8969,M2,¿Cuál es el valor de x en la ecuación log_2(x) = 2?,"{""a"":""4"",""b"":""4"",""c"":""1.0"",""d"":""4""}",a,"Para resolver log_2(x) = 2, despejamos x: x = 2^2 = 4.",4,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
b09a4b00-171f-4fa6-9110-bcba297a998c,M2,"Si se aplica una homotecia de razón 2.5 a un cuadrado de lado 2 cm, ¿cuál será el área del cuadrado resultante?","{""a"":""50.0"",""b"":""26.0"",""c"":""25.0"",""d"":""24.0""}",c,"Cuando se aplica una homotecia de razón 2.5 a un cuadrado de lado 2 cm, el nuevo lado mide 2.5 × 2 cm = 5.0 cm. Por lo tanto, el área del nuevo cuadrado es 5.0 cm × 5.0 cm = 25.0 cm².",1,2025-04-14T20:44:40.345Z,true,Geometría,Homotecia de figuras,,Geometría,AI Generated
7a9f5d9d-c26a-490a-a4b6-efb913122516,M2,"Si P(x) = (x-1)(x-2)(x-3), calcule P(0).","{""a"":""-8"",""b"":""6"",""c"":""-6"",""d"":""-4""}",c,"Evaluamos el polinomio en x = 0. Como está factorizado como P(x) = (x-1)(x-2)(x-3), el resultado es el producto de los términos constantes:  · -1 · -2 · -3 = -6.",5,2025-04-14T20:44:40.345Z,true,Álgebra,Polinomios y fracciones algebraicas,,Álgebra y Funciones,AI Generated
00a448be-ac3d-4f70-80c2-2a2c7dcf51f3,M2,¿Cuál es la solución de la ecuación 3x²  -16 = 0?,"{""a"":""x = -3 o x = 5"",""b"":""x = -5 o x = 3"",""c"":""x = -4 o x = 4"",""d"":""x = 4 o x = -4""}",c,La ecuación 3x²  -16 = 0 tiene dos soluciones reales: x = -4 y x = 4.,2,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
95e89e81-26ef-4f3d-b4bf-6917ff0f7f63,M2,"En un plano cartesiano, ¿cuál es la distancia entre los puntos (2, 3) y (5, 7)?","{""a"":""6"",""b"":""4"",""c"":""10"",""d"":""5""}",d,"La distancia entre los puntos (2, 3) y (5, 7) se calcula con la fórmula d = √[(x₂ - x₁)² + (y₂ - y₁)²] = √[(5 - 2)² + (7 - 3)²] = √[9 + 16] = 5.",1,2025-04-14T20:44:40.345Z,true,Geometría,Coordenadas en el plano,,Geometría,AI Generated
f837da59-53cc-4a5d-89af-a4f7d415788d,M2,¿Cuál es el dominio de la función f(x) = √(x - -2)?,"{""a"":""[-2, +∞) (números reales mayores o iguales a -2)"",""b"":""(-2, +∞)"",""c"":""[-3, +∞)"",""d"":""ℝ (todos los números reales)""}",a,"El dominio de f(x) = √(x - -2) es [-2, +∞) (números reales mayores o iguales a -2).",2,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
5a076a5c-31b8-474d-bc84-0be5b412cbda,M2,¿Cuál es el resultado de la expresión 6 · (4 + 9) - 4 · 9?,"{""a"":""43"",""b"":""42"",""c"":""41"",""d"":""84""}",b,La expresión 6 · (4 + 9) - 4 · 9 es igual a 42.,1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
b31133e6-8624-4ae8-9b33-50c548ab852a,M2,"En un plano cartesiano, ¿cuál es la distancia entre los puntos (2, 3) y (5, 7)?","{""a"":""6"",""b"":""5"",""c"":""4"",""d"":""10""}",b,"La distancia entre los puntos (2, 3) y (5, 7) se calcula con la fórmula d = √[(x₂ - x₁)² + (y₂ - y₁)²] = √[(5 - 2)² + (7 - 3)²] = √[9 + 16] = 5.",1,2025-04-14T20:44:40.345Z,true,Geometría,Coordenadas en el plano,,Geometría,AI Generated
03b40af9-86d1-4e17-b461-77db551ed091,M2,"Si z₁ = 6 + 6i y z₂ = 2 + 7i, ¿cuál es el valor de z₁ · z₂?","{""a"":""12 + 42i"",""b"":""-30 + 54i"",""c"":""54 + 30i"",""d"":""-30i + 54""}",b,z₁ · z₂ = (6 + 6i) · (2 + 7i) = 6·2 + 6·7i + 6i·2 + 6i·7i = 6·2 + 6·7i + 6·2i + 6·7·i² = 6·2 + 6·7i + 6·2i - 6·7 = -30 + 54i,4,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
2928c8d8-9b46-435b-b8ea-e2ee1632920c,M2,¿Cuál es el valor de x en la ecuación log_3(x^3) = 4?,"{""a"":""4.3267487109222245"",""b"":""4.3267487109222245"",""c"":""81"",""d"":""243""}",a,"Partimos de log_3(x^3) = 4. Por propiedad de logaritmos, b·log_3(x) = 4, de donde log_3(x) = 4/3. Despejando x, obtenemos x = a^(4/3) = 4.3267487109222245.",5,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
41340119-a4a1-4d20-88df-e1b6b5b77019,M2,"Dados los vectores u = (2, 5) y v = (5, 4), ¿cuál es el resultado de u + v?","{""a"":""(10, 20)"",""b"":""(30)"",""c"":""(-3, 1)"",""d"":""(7, 9)""}",d,"La suma de vectores se realiza componente a componente: u + v = (2, 5) + (5, 4) = (7, 9).",3,2025-04-14T20:44:40.345Z,true,Geometría,Vectores,,Geometría,AI Generated
96f0bfa8-2ebf-4bfc-949d-74cd53091876,M2,¿Cuál es el resultado de factorizar la expresión x² - 16?,"{""a"":""(x - 4)(x + 4)"",""b"":""2(x - 3)(x + 3)"",""c"":""2(x - 4)(x - 4)"",""d"":""2(x - 5)(x + 5)""}",a,Al factorizar x² - 16 se obtiene (x - 4)(x + 4).,1,2025-04-14T20:44:40.345Z,true,Álgebra,Polinomios y fracciones algebraicas,,Álgebra y Funciones,AI Generated
c6622d57-827d-48f3-9ac5-b07015a440e2,M2,¿Cuál es el resultado de racionalizar el denominador en la expresión 1/√3?,"{""a"":""1/3"",""b"":""√3/3"",""c"":""√3"",""d"":""3/√3""}",b,"Para racionalizar el denominador de 1/√3, multiplicamos numerador y denominador por √3, obteniendo (√3)/(√3·√3) = √3/3.",3,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
fe0acb70-b827-405a-a025-38605ad05a50,M2,"Dos triángulos semejantes tienen lados homólogos en relación 3:5. Si el área del triángulo menor es 27 cm², ¿cuál es el área del triángulo mayor?","{""a"":""75 cm²"",""b"":""81 cm²"",""c"":""125 cm²"",""d"":""45 cm²""}",a,"En triángulos semejantes, la razón de sus áreas es el cuadrado de la razón de sus lados. Si la razón de los lados es 3:5, la razón de las áreas es 3²:5² = 9:25. Si el área del triángulo menor es 27 cm², entonces el área del triángulo mayor es (27·25)/9 = 75 cm².",4,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
0135f279-4ef8-4195-8ab3-0648586d7a5c,M2,"El conjunto de datos [12, 15, 19, 6, 9] tiene una media de 12.2. ¿Cuál es la varianza de los datos?","{""a"":""-20.56"",""b"":""18.5"",""c"":""20.56"",""d"":""22.62""}",c,"La varianza se calcula como la media de los cuadrados de las diferencias entre cada valor y la media. Para los datos [12, 15, 19, 6, 9] con media 12.2, la varianza es 20.56.",2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Medidas de dispersion,,Probabilidad y Estadística,AI Generated
ca612401-603b-49c6-a457-8a7767e8cbe9,M2,"Si f(x) = 1|x| + -9, ¿cuál es el valor de f(-4)?","{""a"":""-5.5"",""b"":""5"",""c"":""-4.5"",""d"":""-5""}",d,"Si f(x) = 1|x| + -9, entonces f(-4) = -5.",2,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
01e5d968-2ff1-40f4-82c4-73279dcd39c0,M2,"Si z₁ = 4 + 6i y z₂ = 5 + 3i, ¿cuál es el valor de z₁ - z₂?","{""a"":""-1 + 9i"",""b"":""-10"",""c"":""-1i + 3"",""d"":""-1 + 3i""}",d,z₁ - z₂ = (4 + 6i) - (5 + 3i) = -1 + 3i,4,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
e4494af6-1fb8-4905-9623-da74898fde4f,M2,Se lanza un dado equilibrado 4 veces. ¿Cuál es la probabilidad de obtener exactamente 4 veces el número 3?,"{""a"":""0.0009"",""b"":""0.0008"",""c"":""0.0002"",""d"":""0/1""}",b,"La probabilidad de obtener exactamente 4 veces el número 3 en 4 lanzamientos de un dado sigue una distribución binomial con n=4 y p=1/6. Aplicando la fórmula, obtenemos 0.0008.",2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
88cfc48f-f311-4232-864f-497c16fe057d,M2,"En un plano cartesiano, ¿cuál es la distancia entre los puntos (1, 2) y (4, 6)?","{""a"":""4"",""b"":""5"",""c"":""10"",""d"":""6""}",b,"La distancia entre los puntos (1, 2) y (4, 6) se calcula con la fórmula d = √[(x₂ - x₁)² + (y₂ - y₁)²] = √[(4 - 1)² + (6 - 2)²] = √[9 + 16] = 5.",1,2025-04-14T20:44:40.345Z,true,Geometría,Coordenadas en el plano,,Geometría,AI Generated
d3430cf8-4b38-469d-a722-8c6e89fef0f0,M2,"En una inversión respecto a una circunferencia de centro O y radio r, ¿qué sucede con una recta que pasa por O?","{""a"":""Se transforma en sí misma"",""b"":""Se transforma en una recta paralela"",""c"":""No tiene imagen"",""d"":""Se transforma en una circunferencia""}",a,"En una inversión respecto a una circunferencia, una recta que pasa por el centro de inversión O se transforma en sí misma. Esto es porque para cada punto P de la recta, su inverso P' está también en la misma recta.",5,2025-04-14T20:44:40.345Z,true,Geometría,Homotecia de figuras,,Geometría,AI Generated
db44cdb2-200f-423c-a33f-2a39ce84be5c,M2,Se quiere contrastar la hipótesis nula H₀: p = 0.4 contra la alternativa H₁: p ≠ 0.4. Una muestra aleatoria de tamaño n = 100 da una proporción muestral p̂ = 0.5. ¿Cuál es el valor del estadístico de contraste z y la conclusión al nivel de significación α = 0.05?,"{""a"":""z = 2.04, no se rechaza H₀"",""b"":""z = 2.04, se rechaza H₀"",""c"":""z = 1.96, no se rechaza H₀"",""d"":""z = 1.96, se rechaza H₀""}",b,"El estadístico de contraste es z = (p̂ - p₀)/√[p₀(1-p₀)/n] = (0.5 - 0.4)/√[0.4·0.6/100] = 0.1/0.049 = 2.04. Para α = 0.05 en un contraste bilateral, el valor crítico es z = 1.96. Como 2.04 > 1.96, se rechaza H₀.",4,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
88bc77ab-37e7-4168-bccd-079b3fe33d5c,M2,"La siguiente tabla muestra las edades de los estudiantes de un curso. ¿Cuál es la mediana de las edades?

Edad | Frecuencia
14 | 1
15 | 1
16 | 2
17 | 1
18 | 1
19 | 3
20 | 1
","{""a"":""17.5"",""b"":""-17.5"",""c"":""15.75"",""d"":""19.25""}",a,Para calcular la mediana de las edades: 17.5,2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Estadística descriptiva,,Probabilidad y Estadística,AI Generated
e9f5a5d9-2095-4028-8286-13d2673e4987,M2,"Una figura está formada por un rectángulo de base 8 cm y altura 6 cm, y un semicírculo de diámetro 8 cm adosado a uno de los lados del rectángulo. ¿Cuál es el área total de la figura?","{""a"":""48 + 16π cm²"",""b"":""48 + 8π cm²"",""c"":""48 + 4π cm²"",""d"":""64 cm²""}",b,"El área del rectángulo es base × altura = 8 cm × 6 cm = 48 cm². El área del semicírculo es (πr²)/2 = (π·4²)/2 = 8π cm². Por lo tanto, el área total es 48 + 8π cm².",4,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
a97fe79a-91eb-4769-9e27-aadf5561fb11,M2,"Si a + b = 13, a - b = -7, ¿cuál es el valor de b?","{""a"":""11"",""b"":""10"",""c"":""9"",""d"":""20""}",b,"Dado que a + b = 13, a - b = -7, se puede determinar que b = 10.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
7f9f579b-f006-4b8a-85dc-e013a5a6237d,M2,¿Cuál es el valor exacto de sin(π/4)?,"{""a"":""√3/2"",""b"":""1/√2"",""c"":""√2/2"",""d"":""1/2""}",b,El valor del seno de π/4 es 1/√2 ≈ 0.7071.,5,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
b3fe751c-736b-48ae-8169-4dbbacdb310f,M2,Calcule el valor del siguiente límite: lim_{x→0} (sin(x)/x),"{""a"":""1"",""b"":""∞"",""c"":""No existe"",""d"":""0""}",a,"Por un resultado conocido de cálculo, el límite de sin(x)/x cuando x tiende a 0 es 1.",5,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
ee1fbbd2-77f6-496f-9414-0e0593ecc3cc,M2,Se quiere contrastar la hipótesis nula H₀: μ = 50 contra la alternativa H₁: μ > 50. Una muestra aleatoria de tamaño n = 36 da una media muestral x̄ = 53 y una desviación estándar muestral s = 9. ¿Cuál es el valor del estadístico de contraste z y la conclusión al nivel de significación α = 0.05?,"{""a"":""z = 2, no se rechaza H₀"",""b"":""z = 1.5, se rechaza H₀"",""c"":""z = 2, se rechaza H₀"",""d"":""z = 1.5, no se rechaza H₀""}",c,"El estadístico de contraste es z = (x̄ - μ₀)/(s/√n) = (53 - 50)/(9/√36) = 3/1.5 = 2. Para α = 0.05 en un contraste unilateral, el valor crítico es z = 1.645. Como 2 > 1.645, se rechaza H₀.",4,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
a9ee0cb5-c31a-49c8-9692-900fd0908153,M2,Se lanza un dado equilibrado 4 veces. ¿Cuál es la probabilidad de obtener exactamente 2 veces el número 4?,"{""a"":""0.0231"",""b"":""25/216"",""c"":""0.0772"",""d"":""0.0231""}",b,"La probabilidad de obtener exactamente 2 veces el número 4 en 4 lanzamientos de un dado sigue una distribución binomial con n=4 y p=1/6. Aplicando la fórmula, obtenemos 25/216.",2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
0f6e800f-6403-4a8f-8ea3-943487e22a4f,M2,¿Cuál es la solución de la ecuación 3x² + 8x + 15 = 0?,"{""a"":""x = -3 o x = -5"",""b"":""x = -2 o x = -4"",""c"":""x = -4 o x = -6"",""d"":""x = 3 o x = 5""}",a,La ecuación 3x² + 8x + 15 = 0 tiene dos soluciones reales: x = -3 y x = -5.,2,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
ffdfd48b-3916-4884-97f6-e32be8e3c196,M2,"Para la función f(x) = (-2x + -1)/(2x + 3), ¿cuáles son sus asíntotas vertical y horizontal?","{""a"":""Asíntota vertical: x = -1.50; Asíntota horizontal: y = -1.00"",""b"":""Asíntota vertical: x = 1.50; Asíntota horizontal: y = -1.00"",""c"":""Asíntota vertical: x = 1.50; Asíntota horizontal: y = -1.00"",""d"":""Asíntota vertical: x = -1.50; Asíntota horizontal: y = 1.00""}",a,"Para una función racional f(x) = (ax + b)/(cx + d), la asíntota vertical se encuentra en x = -d/c, que es el valor que hace el denominador igual a cero. La asíntota horizontal se calcula como el límite cuando x tiende a infinito, que es a/c. Para f(x) = (-2x + -1)/(2x + 3), la asíntota vertical es x = -1.50 y la asíntota horizontal es y = -1.00.",3,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
e677d194-911a-47f0-83f5-8f37620c4e6a,M2,¿Cuál es el resultado de factorizar la expresión 3x² + 0x + -75?,"{""a"":""3(x + -5)(x + 6)"",""b"":""3(x + -4)(x + 5)"",""c"":""3(x + -5)(x + 5)"",""d"":""3(x - -5)(x - 5)""}",c,Al factorizar 3x² + 0x + -75 se obtiene 3(x + -5)(x + 5).,1,2025-04-14T20:44:40.345Z,true,Álgebra,Polinomios y fracciones algebraicas,,Álgebra y Funciones,AI Generated
fe536407-1150-4c3f-ba40-35c9413a9475,M2,"Si f(x) = log_2(x) y g(x) = 2^x, calcule f(g(3)).","{""a"":""log_2(3)"",""b"":""8"",""c"":""2^log_2(3)"",""d"":""3""}",d,"Si f(x) = log_2(x) y g(x) = 2^x, entonces f(g(3)) = f(2^3) = log_2(2^3) = 3.",4,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
4543dfd4-dbc0-4735-9644-3b4acad11b5d,M2,¿Cuál es el resultado de la expresión log10(100 · 100)?,"{""a"":""log10(2) + log10(2)"",""b"":""4"",""c"":""4"",""d"":""2 · log10(2)""}",b,log10(100 · 100) = log10(100) + log10(100) = 2 + 2 = 4,3,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
085b2770-27a8-44e0-8095-a8eb9f1aeac2,M2,"En una urna hay 5 bolas rojas y 8 bolas azules. Se extraen dos bolas sin reposición. ¿Cuál es la probabilidad de que la segunda bola sea roja, sabiendo que la primera es azul?","{""a"":""8/13"",""b"":""4/12"",""c"":""5/13"",""d"":""5/12""}",d,"Si la primera bola es azul, quedan 5 bolas rojas y 7 bolas azules. La probabilidad de que la segunda sea roja es 5/(5+7) = 5/12.",3,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
dcc4528e-7bee-43e6-b29d-1763c7e858a4,M2,¿Qué valor toma la expresión (a + b)² si a = 8 y b = 9?,"{""a"":""288"",""b"":""578"",""c"":""290"",""d"":""289""}",d,"Si a = 8 y b = 9, entonces (a + b)² = 289.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
f34c5a07-b93f-478a-a2dc-e813dcc0df79,M2,"¿Cuál es la distancia del punto (2, 3) a la recta 3x - 4y + 8 = 0?","{""a"":""2"",""b"":""3"",""c"":""5"",""d"":""1""}",a,"La distancia de un punto P(x₀, y₀) a una recta ax + by + c = 0 se calcula como d = |ax₀ + by₀ + c|/√(a² + b²). Con P(2, 3) y la recta 3x - 4y + 8 = 0, tenemos d = |3·2 - 4·3 + 8|/√(3² + (-4)²) = |6 - 12 + 8|/√(9 + 16) = |2|/√25 = 2/5.",4,2025-04-14T20:44:40.345Z,true,Geometría,Coordenadas en el plano,,Geometría,AI Generated
526a97c8-816f-4713-af87-46fda18d99ff,M2,"El conjunto de datos [4, 13, 14, 3, 16] tiene una media de 10.0. ¿Cuál es la varianza de los datos?","{""a"":""29.2"",""b"":""26.28"",""c"":""32.12"",""d"":""-29.2""}",a,"La varianza se calcula como la media de los cuadrados de las diferencias entre cada valor y la media. Para los datos [4, 13, 14, 3, 16] con media 10.0, la varianza es 29.2.",2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Medidas de dispersion,,Probabilidad y Estadística,AI Generated
fdd40631-86b5-4c70-b15c-eea4ac5569c3,M2,"Si f(x) = 2(x + -2)² + 4, ¿cuál es el valor de f(3)?","{""a"":""5.4"",""b"":""-6"",""c"":""6"",""d"":""6.6""}",c,"Si f(x) = 2(x + -2)² + 4, entonces f(3) = 6.",2,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
18110b67-bf20-4682-b184-2e75c89809d4,M2,"El conjunto de datos [15, 10, 12, 20, 13] tiene una media de 14.0. ¿Cuál es la varianza de los datos?","{""a"":""-11.6"",""b"":""11.6"",""c"":""12.76"",""d"":""10.44""}",b,"La varianza se calcula como la media de los cuadrados de las diferencias entre cada valor y la media. Para los datos [15, 10, 12, 20, 13] con media 14.0, la varianza es 11.6.",2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Medidas de dispersion,,Probabilidad y Estadística,AI Generated
39192ab7-db95-4c0f-be33-e700699195c9,M2,¿Cuál es el dominio de la función f(x) = 5/(x² - 36)?,"{""a"":""(-∞, -1]"",""b"":""[-2, +∞)"",""c"":""ℝ - {4}"",""d"":""ℝ - {6, -6} (todos los números reales excepto 6 y -6)""}",d,"El dominio de f(x) = 5/(x² - 36) es ℝ - {6, -6} (todos los números reales excepto 6 y -6).",2,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
46d38126-b049-46fd-9f38-bf4b81f7f668,M2,"¿Cuál es la expresión analítica de la siguiente función? Una función cuadrática que abre hacia abajo, con vértice en (2, 4) y que pasa por el origen","{""a"":""f(x) = -x² + 4x"",""b"":""f(x) = -2x² + 8x"",""c"":""f(x) = -x² + 4x + 1"",""d"":""f(x) = x² - 4x""}",a,"La forma general de una función cuadrática con vértice en (h, k) es f(x) = a(x - h)² + k. Como abre hacia abajo, a < 0. Con vértice en (2, 4), tenemos f(x) = a(x - 2)² + 4. Para que pase por el origen, f(0) = 0, lo que implica a(0 - 2)² + 4 = 0, de donde a = -1. Por lo tanto, f(x) = -(x - 2)² + 4 = -x² + 4x.",5,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
84b6e3a1-3c70-4fc7-9b76-6862b9bfd4e5,M2,"Si a · b = 49, b = 7, ¿cuál es el valor de a?","{""a"":""8"",""b"":""6"",""c"":""7"",""d"":""14""}",c,"Dado que a · b = 49, b = 7, se puede determinar que a = 7.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
c4167a8f-54f0-42d5-afd9-7457a637fcc1,M2,"Si f(x) = log_3(x) y g(x) = 3^x, calcule f(g(4)).","{""a"":""81"",""b"":""log_3(4)"",""c"":""3^log_3(4)"",""d"":""4""}",d,"Si f(x) = log_3(x) y g(x) = 3^x, entonces f(g(4)) = f(3^4) = log_3(3^4) = 4.",4,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
